date,train_id,trip_no,delay_minutes,is_weekend
2025-01-03,KMRL-21,1,0.23,0
2025-01-03,KMRL-21,2,1.19,0
2025-01-03,KMRL-21,3,1.52,0
2025-01-03,KMRL-21,4,0.56,0
2025-01-03,KMRL-21,5,0.63,0
2025-01-03,KMRL-21,6,0.95,0
2025-01-03,KMRL-21,7,0.04,0
2025-01-03,KMRL-22,1,0.31,0
2025-01-03,KMRL-22,2,0.19,0
2025-01-03,KMRL-22,3,0.32,0
2025-01-03,KMRL-22,4,0.1,0
2025-01-03,KMRL-22,5,1.77,0
2025-01-03,KMRL-22,6,0.72,0
2025-01-03,KMRL-22,7,0.91,0
2025-01-03,KMRL-22,8,1.25,0
2025-01-03,KMRL-23,1,0.55,0
2025-01-03,KMRL-23,2,0.07,0
2025-01-03,KMRL-23,3,0.62,0
2025-01-03,KMRL-23,4,0.71,0
2025-01-03,KMRL-23,5,1.09,0
2025-01-03,KMRL-23,6,0.45,0
2025-01-03,KMRL-23,7,0.11,0
2025-01-03,KMRL-23,8,0.27,0
2025-01-03,KMRL-24,1,0.36,0
2025-01-03,KMRL-24,2,0.83,0
2025-01-03,KMRL-24,3,0.68,0
2025-01-03,KMRL-24,4,0.35,0
2025-01-03,KMRL-24,5,3.44,0
2025-01-03,KMRL-24,6,0.74,0
2025-01-03,KMRL-24,7,0.22,0
2025-01-03,KMRL-25,1,0.21,0
2025-01-03,KMRL-25,2,0.33,0
2025-01-03,KMRL-25,3,0.56,0
2025-01-03,KMRL-25,4,0.35,0
2025-01-03,KMRL-25,5,0.41,0
2025-01-03,KMRL-25,6,0.67,0
2025-01-03,KMRL-25,7,0.38,0
2025-01-03,KMRL-25,8,4.54,0
2025-01-03,KMRL-25,9,0.17,0
2025-01-03,KMRL-26,1,0.59,0
2025-01-03,KMRL-26,2,0.42,0
2025-01-03,KMRL-26,3,3.23,0
2025-01-03,KMRL-26,4,0.1,0
2025-01-03,KMRL-26,5,0.41,0
2025-01-03,KMRL-26,6,2.79,0
2025-01-03,KMRL-26,7,1.6,0
2025-01-03,KMRL-26,8,1.36,0
2025-01-03,KMRL-27,1,0.24,0
2025-01-03,KMRL-27,2,0.15,0
2025-01-03,KMRL-27,3,0.88,0
2025-01-03,KMRL-27,4,2.12,0
2025-01-03,KMRL-27,5,0.65,0
2025-01-03,KMRL-27,6,0.68,0
2025-01-03,KMRL-27,7,0.26,0
2025-01-03,KMRL-27,8,1.17,0
2025-01-03,KMRL-27,9,0.17,0
2025-01-03,KMRL-28,1,0.31,0
2025-01-03,KMRL-28,2,0.44,0
2025-01-03,KMRL-28,3,0.57,0
2025-01-03,KMRL-28,4,0.22,0
2025-01-03,KMRL-28,5,0.1,0
2025-01-03,KMRL-28,6,0.75,0
2025-01-03,KMRL-28,7,0.27,0
2025-01-03,KMRL-28,8,0.7,0
2025-01-03,KMRL-28,9,0.13,0
2025-01-03,KMRL-29,1,0.52,0
2025-01-03,KMRL-29,2,0.61,0
2025-01-03,KMRL-29,3,0.04,0
2025-01-03,KMRL-29,4,0.33,0
2025-01-03,KMRL-29,5,0.12,0
2025-01-03,KMRL-29,6,0.05,0
2025-01-03,KMRL-29,7,3.68,0
2025-01-03,KMRL-29,8,0.31,0
2025-01-03,KMRL-29,9,1.33,0
2025-01-03,KMRL-30,1,1.03,0
2025-01-03,KMRL-30,2,4.0,0
2025-01-03,KMRL-30,3,5.0,0
2025-01-03,KMRL-30,4,3.17,0
2025-01-03,KMRL-30,5,2.23,0
2025-01-03,KMRL-30,6,1.86,0
2025-01-03,KMRL-30,7,1.5,0
2025-01-04,KMRL-1,1,3.37,1
2025-01-04,KMRL-1,2,2.87,1
2025-01-04,KMRL-1,3,2.46,1
2025-01-04,KMRL-1,4,0.26,1
2025-01-04,KMRL-1,5,1.94,1
2025-01-04,KMRL-1,6,1.68,1
2025-01-04,KMRL-1,7,1.57,1
2025-01-04,KMRL-1,8,0.39,1
2025-01-04,KMRL-1,9,2.35,1
2025-01-04,KMRL-2,1,1.13,1
2025-01-04,KMRL-2,2,2.27,1
2025-01-04,KMRL-2,3,2.02,1
2025-01-04,KMRL-2,4,1.07,1
2025-01-04,KMRL-2,5,1.41,1
2025-01-04,KMRL-2,6,0.91,1
2025-01-04,KMRL-2,7,2.41,1
2025-01-04,KMRL-2,8,1.99,1
2025-01-04,KMRL-2,9,0.96,1
2025-01-04,KMRL-3,1,3.19,1
2025-01-04,KMRL-3,2,0.54,1
2025-01-04,KMRL-3,3,2.19,1
2025-01-04,KMRL-3,4,1.95,1
2025-01-04,KMRL-3,5,1.47,1
2025-01-04,KMRL-3,6,0.67,1
2025-01-04,KMRL-3,7,1.14,1
2025-01-04,KMRL-4,1,1.82,1
2025-01-04,KMRL-4,2,2.19,1
2025-01-04,KMRL-4,3,1.54,1
2025-01-04,KMRL-4,4,1.69,1
2025-01-04,KMRL-4,5,1.6,1
2025-01-04,KMRL-4,6,0.47,1
2025-01-04,KMRL-4,7,2.1,1
2025-01-04,KMRL-4,8,1.86,1
2025-01-04,KMRL-4,9,1.0,1
2025-01-04,KMRL-5,1,0.61,1
2025-01-04,KMRL-5,2,2.79,1
2025-01-04,KMRL-5,3,1.1,1
2025-01-04,KMRL-5,4,2.58,1
2025-01-04,KMRL-5,5,1.46,1
2025-01-04,KMRL-5,6,0.78,1
2025-01-04,KMRL-5,7,3.04,1
2025-01-04,KMRL-5,8,1.71,1
2025-01-04,KMRL-5,9,3.11,1
2025-01-04,KMRL-6,1,1.0,1
2025-01-04,KMRL-6,2,1.38,1
2025-01-04,KMRL-6,3,2.47,1
2025-01-04,KMRL-6,4,2.75,1
2025-01-04,KMRL-6,5,1.57,1
2025-01-04,KMRL-6,6,1.65,1
2025-01-04,KMRL-6,7,3.33,1
2025-01-04,KMRL-7,1,2.35,1
2025-01-04,KMRL-7,2,1.1,1
2025-01-04,KMRL-7,3,2.02,1
2025-01-04,KMRL-7,4,0.51,1
2025-01-04,KMRL-7,5,1.82,1
2025-01-04,KMRL-7,6,5.57,1
2025-01-04,KMRL-7,7,1.96,1
2025-01-04,KMRL-8,1,0.82,1
2025-01-04,KMRL-8,2,0.69,1
2025-01-04,KMRL-8,3,0.9,1
2025-01-04,KMRL-8,4,1.81,1
2025-01-04,KMRL-8,5,1.23,1
2025-01-04,KMRL-8,6,0.82,1
2025-01-04,KMRL-8,7,1.14,1
2025-01-04,KMRL-8,8,2.82,1
2025-01-04,KMRL-9,1,1.2,1
2025-01-04,KMRL-9,2,12.29,1
2025-01-04,KMRL-9,3,1.91,1
2025-01-04,KMRL-9,4,3.09,1
2025-01-04,KMRL-9,5,4.87,1
2025-01-04,KMRL-9,6,0.48,1
2025-01-04,KMRL-9,7,2.12,1
2025-01-04,KMRL-9,8,1.3,1
2025-01-04,KMRL-10,1,2.9,1
2025-01-04,KMRL-10,2,2.64,1
2025-01-04,KMRL-10,3,3.1,1
2025-01-04,KMRL-10,4,2.0,1
2025-01-04,KMRL-10,5,10.78,1
2025-01-04,KMRL-10,6,2.07,1
2025-01-04,KMRL-10,7,1.88,1
2025-01-04,KMRL-10,8,1.67,1
2025-01-04,KMRL-11,1,0.9,1
2025-01-04,KMRL-11,2,0.55,1
2025-01-04,KMRL-11,3,0.92,1
2025-01-04,KMRL-11,4,1.29,1
2025-01-04,KMRL-11,5,1.14,1
2025-01-04,KMRL-11,6,0.37,1
2025-01-04,KMRL-11,7,1.31,1
2025-01-04,KMRL-11,8,2.79,1
2025-01-04,KMRL-11,9,1.41,1
2025-01-04,KMRL-12,1,0.62,1
2025-01-04,KMRL-12,2,1.83,1
2025-01-04,KMRL-12,3,0.38,1
2025-01-04,KMRL-12,4,0.29,1
2025-01-04,KMRL-12,5,1.33,1
2025-01-04,KMRL-12,6,3.01,1
2025-01-04,KMRL-12,7,0.72,1
2025-01-04,KMRL-12,8,1.27,1
2025-01-04,KMRL-12,9,1.19,1
2025-01-04,KMRL-13,1,1.88,1
2025-01-04,KMRL-13,2,1.59,1
2025-01-04,KMRL-13,3,7.08,1
2025-01-04,KMRL-13,4,1.6,1
2025-01-04,KMRL-13,5,2.68,1
2025-01-04,KMRL-13,6,3.86,1
2025-01-04,KMRL-13,7,0.45,1
2025-01-04,KMRL-13,8,2.51,1
2025-01-04,KMRL-13,9,0.81,1
2025-01-04,KMRL-14,1,2.92,1
2025-01-04,KMRL-14,2,0.85,1
2025-01-04,KMRL-14,3,0.28,1
2025-01-04,KMRL-14,4,2.14,1
2025-01-04,KMRL-14,5,1.1,1
2025-01-04,KMRL-14,6,1.62,1
2025-01-04,KMRL-14,7,1.73,1
2025-01-04,KMRL-15,1,0.21,1
2025-01-04,KMRL-15,2,3.15,1
2025-01-04,KMRL-15,3,1.63,1
2025-01-04,KMRL-15,4,1.14,1
2025-01-04,KMRL-15,5,2.59,1
2025-01-04,KMRL-15,6,1.16,1
2025-01-04,KMRL-15,7,0.29,1
2025-01-04,KMRL-15,8,1.2,1
2025-01-04,KMRL-15,9,1.11,1
2025-01-04,KMRL-16,1,0.83,1
2025-01-04,KMRL-16,2,1.43,1
2025-01-04,KMRL-16,3,1.13,1
2025-01-04,KMRL-16,4,1.51,1
2025-01-04,KMRL-16,5,3.31,1
2025-01-04,KMRL-16,6,0.24,1
2025-01-04,KMRL-16,7,1.14,1
2025-01-04,KMRL-16,8,0.79,1
2025-01-04,KMRL-17,1,1.23,1
2025-01-04,KMRL-17,2,1.34,1
2025-01-04,KMRL-17,3,1.15,1
2025-01-04,KMRL-17,4,1.58,1
2025-01-04,KMRL-17,5,0.83,1
2025-01-04,KMRL-17,6,2.57,1
2025-01-04,KMRL-17,7,1.36,1
2025-01-04,KMRL-18,1,1.26,1
2025-01-04,KMRL-18,2,1.45,1
2025-01-04,KMRL-18,3,1.54,1
2025-01-04,KMRL-18,4,0.75,1
2025-01-04,KMRL-18,5,1.93,1
2025-01-04,KMRL-18,6,2.26,1
2025-01-04,KMRL-18,7,1.9,1
2025-01-04,KMRL-19,1,4.16,1
2025-01-04,KMRL-19,2,1.68,1
2025-01-04,KMRL-19,3,10.21,1
2025-01-04,KMRL-19,4,1.14,1
2025-01-04,KMRL-19,5,5.46,1
2025-01-04,KMRL-19,6,3.05,1
2025-01-04,KMRL-19,7,1.12,1
2025-01-04,KMRL-20,1,2.62,1
2025-01-04,KMRL-20,2,13.82,1
2025-01-04,KMRL-20,3,3.54,1
2025-01-04,KMRL-20,4,6.99,1
2025-01-04,KMRL-20,5,6.24,1
2025-01-04,KMRL-20,6,3.52,1
2025-01-04,KMRL-20,7,0.57,1
2025-01-04,KMRL-20,8,4.68,1
2025-01-04,KMRL-21,1,2.68,1
2025-01-04,KMRL-21,2,1.57,1
2025-01-04,KMRL-21,3,3.61,1
2025-01-04,KMRL-21,4,3.3,1
2025-01-04,KMRL-21,5,2.26,1
2025-01-04,KMRL-21,6,1.35,1
2025-01-04,KMRL-21,7,1.36,1
2025-01-04,KMRL-21,8,2.91,1
2025-01-04,KMRL-22,1,2.78,1
2025-01-04,KMRL-22,2,1.5,1
2025-01-04,KMRL-22,3,1.13,1
2025-01-04,KMRL-22,4,2.1,1
2025-01-04,KMRL-22,5,4.46,1
2025-01-04,KMRL-22,6,1.06,1
2025-01-04,KMRL-22,7,1.43,1
2025-01-04,KMRL-22,8,0.63,1
2025-01-04,KMRL-23,1,0.72,1
2025-01-04,KMRL-23,2,0.28,1
2025-01-04,KMRL-23,3,1.5,1
2025-01-04,KMRL-23,4,1.02,1
2025-01-04,KMRL-23,5,1.24,1
2025-01-04,KMRL-23,6,3.58,1
2025-01-04,KMRL-23,7,0.7,1
2025-01-04,KMRL-24,1,3.11,1
2025-01-04,KMRL-24,2,1.42,1
2025-01-04,KMRL-24,3,1.63,1
2025-01-04,KMRL-24,4,1.62,1
2025-01-04,KMRL-24,5,1.75,1
2025-01-04,KMRL-24,6,0.92,1
2025-01-04,KMRL-24,7,0.49,1
2025-01-04,KMRL-25,1,1.58,1
2025-01-04,KMRL-25,2,0.95,1
2025-01-04,KMRL-25,3,8.28,1
2025-01-04,KMRL-25,4,6.75,1
2025-01-04,KMRL-25,5,0.98,1
2025-01-04,KMRL-25,6,3.88,1
2025-01-04,KMRL-25,7,1.56,1
2025-01-04,KMRL-25,8,0.84,1
2025-01-04,KMRL-25,9,2.43,1
2025-01-04,KMRL-26,1,0.83,1
2025-01-04,KMRL-26,2,2.08,1
2025-01-04,KMRL-26,3,1.44,1
2025-01-04,KMRL-26,4,3.79,1
2025-01-04,KMRL-26,5,2.31,1
2025-01-04,KMRL-26,6,0.77,1
2025-01-04,KMRL-26,7,0.98,1
2025-01-04,KMRL-26,8,1.33,1
2025-01-04,KMRL-26,9,0.67,1
2025-01-04,KMRL-27,1,1.22,1
2025-01-04,KMRL-27,2,1.34,1
2025-01-04,KMRL-27,3,1.27,1
2025-01-04,KMRL-27,4,1.96,1
2025-01-04,KMRL-27,5,1.36,1
2025-01-04,KMRL-27,6,1.07,1
2025-01-04,KMRL-27,7,2.88,1
2025-01-04,KMRL-27,8,2.14,1
2025-01-04,KMRL-28,1,2.68,1
2025-01-04,KMRL-28,2,2.5,1
2025-01-04,KMRL-28,3,1.84,1
2025-01-04,KMRL-28,4,1.36,1
2025-01-04,KMRL-28,5,3.01,1
2025-01-04,KMRL-28,6,1.26,1
2025-01-04,KMRL-28,7,0.61,1
2025-01-04,KMRL-29,1,1.33,1
2025-01-04,KMRL-29,2,2.61,1
2025-01-04,KMRL-29,3,0.58,1
2025-01-04,KMRL-29,4,1.2,1
2025-01-04,KMRL-29,5,4.13,1
2025-01-04,KMRL-29,6,1.19,1
2025-01-04,KMRL-29,7,1.79,1
2025-01-04,KMRL-29,8,1.23,1
2025-01-04,KMRL-29,9,2.07,1
2025-01-04,KMRL-30,1,2.41,1
2025-01-04,KMRL-30,2,9.56,1
2025-01-04,KMRL-30,3,10.72,1
2025-01-04,KMRL-30,4,0.7,1
2025-01-04,KMRL-30,5,4.41,1
2025-01-04,KMRL-30,6,3.57,1
2025-01-04,KMRL-30,7,3.46,1
2025-01-04,KMRL-30,8,8.64,1
2025-01-05,KMRL-1,1,3.9,1
2025-01-05,KMRL-1,2,1.25,1
2025-01-05,KMRL-1,3,0.05,1
2025-01-05,KMRL-1,4,1.05,1
2025-01-05,KMRL-1,5,2.2,1
2025-01-05,KMRL-1,6,0.88,1
2025-01-05,KMRL-1,7,5.32,1
2025-01-05,KMRL-1,8,0.73,1
2025-01-05,KMRL-2,1,2.31,1
2025-01-05,KMRL-2,2,0.32,1
2025-01-05,KMRL-2,3,1.89,1
2025-01-05,KMRL-2,4,1.68,1
2025-01-05,KMRL-2,5,0.78,1
2025-01-05,KMRL-2,6,2.93,1
2025-01-05,KMRL-2,7,1.41,1
2025-01-05,KMRL-2,8,1.73,1
2025-01-05,KMRL-2,9,1.76,1
2025-01-05,KMRL-3,1,0.53,1
2025-01-05,KMRL-3,2,1.0,1
2025-01-05,KMRL-3,3,1.66,1
2025-01-05,KMRL-3,4,1.97,1
2025-01-05,KMRL-3,5,1.47,1
2025-01-05,KMRL-3,6,2.36,1
2025-01-05,KMRL-3,7,2.63,1
2025-01-05,KMRL-3,8,0.98,1
2025-01-05,KMRL-4,1,1.41,1
2025-01-05,KMRL-4,2,1.96,1
2025-01-05,KMRL-4,3,0.7,1
2025-01-05,KMRL-4,4,1.14,1
2025-01-05,KMRL-4,5,0.75,1
2025-01-05,KMRL-4,6,0.64,1
2025-01-05,KMRL-4,7,1.1,1
2025-01-05,KMRL-5,1,1.74,1
2025-01-05,KMRL-5,2,0.5,1
2025-01-05,KMRL-5,3,0.65,1
2025-01-05,KMRL-5,4,1.42,1
2025-01-05,KMRL-5,5,1.32,1
2025-01-05,KMRL-5,6,2.74,1
2025-01-05,KMRL-5,7,0.75,1
2025-01-05,KMRL-5,8,0.45,1
2025-01-05,KMRL-6,1,3.67,1
2025-01-05,KMRL-6,2,1.48,1
2025-01-05,KMRL-6,3,1.81,1
2025-01-05,KMRL-6,4,0.5,1
2025-01-05,KMRL-6,5,0.72,1
2025-01-05,KMRL-6,6,0.4,1
2025-01-05,KMRL-6,7,0.66,1
2025-01-05,KMRL-7,1,1.14,1
2025-01-05,KMRL-7,2,3.54,1
2025-01-05,KMRL-7,3,0.7,1
2025-01-05,KMRL-7,4,1.18,1
2025-01-05,KMRL-7,5,2.5,1
2025-01-05,KMRL-7,6,5.58,1
2025-01-05,KMRL-7,7,2.62,1
2025-01-05,KMRL-8,1,2.71,1
2025-01-05,KMRL-8,2,1.8,1
2025-01-05,KMRL-8,3,1.47,1
2025-01-05,KMRL-8,4,2.62,1
2025-01-05,KMRL-8,5,2.04,1
2025-01-05,KMRL-8,6,1.61,1
2025-01-05,KMRL-8,7,1.17,1
2025-01-05,KMRL-8,8,0.42,1
2025-01-05,KMRL-8,9,1.45,1
2025-01-05,KMRL-9,1,1.96,1
2025-01-05,KMRL-9,2,1.09,1
2025-01-05,KMRL-9,3,4.11,1
2025-01-05,KMRL-9,4,2.21,1
2025-01-05,KMRL-9,5,2.88,1
2025-01-05,KMRL-9,6,12.68,1
2025-01-05,KMRL-9,7,2.4,1
2025-01-05,KMRL-9,8,2.39,1
2025-01-05,KMRL-9,9,0.45,1
2025-01-05,KMRL-10,1,3.48,1
2025-01-05,KMRL-10,2,5.66,1
2025-01-05,KMRL-10,3,2.46,1
2025-01-05,KMRL-10,4,3.1,1
2025-01-05,KMRL-10,5,1.44,1
2025-01-05,KMRL-10,6,3.68,1
2025-01-05,KMRL-10,7,5.25,1
2025-01-05,KMRL-10,8,8.59,1
2025-01-05,KMRL-10,9,2.33,1
2025-01-05,KMRL-11,1,2.09,1
2025-01-05,KMRL-11,2,1.12,1
2025-01-05,KMRL-11,3,1.9,1
2025-01-05,KMRL-11,4,1.19,1
2025-01-05,KMRL-11,5,2.19,1
2025-01-05,KMRL-11,6,1.67,1
2025-01-05,KMRL-11,7,1.44,1
2025-01-05,KMRL-11,8,0.91,1
2025-01-05,KMRL-12,1,2.3,1
2025-01-05,KMRL-12,2,1.12,1
2025-01-05,KMRL-12,3,0.96,1
2025-01-05,KMRL-12,4,1.85,1
2025-01-05,KMRL-12,5,1.22,1
2025-01-05,KMRL-12,6,1.47,1
2025-01-05,KMRL-12,7,1.57,1
2025-01-05,KMRL-12,8,0.84,1
2025-01-05,KMRL-12,9,0.32,1
2025-01-05,KMRL-13,1,1.97,1
2025-01-05,KMRL-13,2,4.18,1
2025-01-05,KMRL-13,3,1.5,1
2025-01-05,KMRL-13,4,2.7,1
2025-01-05,KMRL-13,5,0.42,1
2025-01-05,KMRL-13,6,3.66,1
2025-01-05,KMRL-13,7,2.55,1
2025-01-05,KMRL-13,8,4.15,1
2025-01-05,KMRL-13,9,4.36,1
2025-01-05,KMRL-14,1,0.5,1
2025-01-05,KMRL-14,2,0.84,1
2025-01-05,KMRL-14,3,2.27,1
2025-01-05,KMRL-14,4,0.78,1
2025-01-05,KMRL-14,5,2.65,1
2025-01-05,KMRL-14,6,0.63,1
2025-01-05,KMRL-14,7,1.61,1
2025-01-05,KMRL-14,8,2.69,1
2025-01-05,KMRL-15,1,3.38,1
2025-01-05,KMRL-15,2,2.3,1
2025-01-05,KMRL-15,3,1.31,1
2025-01-05,KMRL-15,4,1.09,1
2025-01-05,KMRL-15,5,0.49,1
2025-01-05,KMRL-15,6,1.28,1
2025-01-05,KMRL-15,7,2.35,1
2025-01-05,KMRL-15,8,1.09,1
2025-01-05,KMRL-15,9,1.77,1
2025-01-05,KMRL-16,1,1.19,1
2025-01-05,KMRL-16,2,2.87,1
2025-01-05,KMRL-16,3,1.67,1
2025-01-05,KMRL-16,4,2.07,1
2025-01-05,KMRL-16,5,0.72,1
2025-01-05,KMRL-16,6,3.17,1
2025-01-05,KMRL-16,7,1.23,1
2025-01-05,KMRL-16,8,1.45,1
2025-01-05,KMRL-17,1,1.0,1
2025-01-05,KMRL-17,2,2.36,1
2025-01-05,KMRL-17,3,1.51,1
2025-01-05,KMRL-17,4,1.72,1
2025-01-05,KMRL-17,5,2.07,1
2025-01-05,KMRL-17,6,2.39,1
2025-01-05,KMRL-17,7,0.9,1
2025-01-05,KMRL-17,8,2.09,1
2025-01-05,KMRL-18,1,2.35,1
2025-01-05,KMRL-18,2,1.68,1
2025-01-05,KMRL-18,3,0.92,1
2025-01-05,KMRL-18,4,0.49,1
2025-01-05,KMRL-18,5,0.96,1
2025-01-05,KMRL-18,6,1.53,1
2025-01-05,KMRL-18,7,0.83,1
2025-01-05,KMRL-19,1,1.28,1
2025-01-05,KMRL-19,2,1.06,1
2025-01-05,KMRL-19,3,3.14,1
2025-01-05,KMRL-19,4,1.82,1
2025-01-05,KMRL-19,5,4.76,1
2025-01-05,KMRL-19,6,1.34,1
2025-01-05,KMRL-19,7,1.41,1
2025-01-05,KMRL-20,1,2.65,1
2025-01-05,KMRL-20,2,3.58,1
2025-01-05,KMRL-20,3,6.29,1
2025-01-05,KMRL-20,4,5.87,1
2025-01-05,KMRL-20,5,0.36,1
2025-01-05,KMRL-20,6,1.0,1
2025-01-05,KMRL-20,7,8.36,1
2025-01-05,KMRL-20,8,9.25,1
2025-01-05,KMRL-20,9,10.06,1
2025-01-05,KMRL-21,1,0.94,1
2025-01-05,KMRL-21,2,1.02,1
2025-01-05,KMRL-21,3,1.94,1
2025-01-05,KMRL-21,4,2.02,1
2025-01-05,KMRL-21,5,2.96,1
2025-01-05,KMRL-21,6,1.26,1
2025-01-05,KMRL-21,7,0.53,1
2025-01-05,KMRL-21,8,2.56,1
2025-01-05,KMRL-22,1,1.66,1
2025-01-05,KMRL-22,2,0.94,1
2025-01-05,KMRL-22,3,1.68,1
2025-01-05,KMRL-22,4,1.74,1
2025-01-05,KMRL-22,5,0.7,1
2025-01-05,KMRL-22,6,2.23,1
2025-01-05,KMRL-22,7,1.97,1
2025-01-05,KMRL-23,1,2.07,1
2025-01-05,KMRL-23,2,1.11,1
2025-01-05,KMRL-23,3,1.68,1
2025-01-05,KMRL-23,4,2.37,1
2025-01-05,KMRL-23,5,1.39,1
2025-01-05,KMRL-23,6,1.49,1
2025-01-05,KMRL-23,7,1.44,1
2025-01-05,KMRL-24,1,1.02,1
2025-01-05,KMRL-24,2,1.36,1
2025-01-05,KMRL-24,3,1.25,1
2025-01-05,KMRL-24,4,1.91,1
2025-01-05,KMRL-24,5,0.12,1
2025-01-05,KMRL-24,6,1.73,1
2025-01-05,KMRL-24,7,0.98,1
2025-01-05,KMRL-25,1,1.88,1
2025-01-05,KMRL-25,2,2.86,1
2025-01-05,KMRL-25,3,1.34,1
2025-01-05,KMRL-25,4,1.68,1
2025-01-05,KMRL-25,5,3.57,1
2025-01-05,KMRL-25,6,9.67,1
2025-01-05,KMRL-25,7,1.31,1
2025-01-05,KMRL-26,1,1.1,1
2025-01-05,KMRL-26,2,0.19,1
2025-01-05,KMRL-26,3,2.08,1
2025-01-05,KMRL-26,4,0.65,1
2025-01-05,KMRL-26,5,0.45,1
2025-01-05,KMRL-26,6,0.69,1
2025-01-05,KMRL-26,7,1.64,1
2025-01-05,KMRL-26,8,1.94,1
2025-01-05,KMRL-26,9,1.64,1
2025-01-05,KMRL-27,1,0.81,1
2025-01-05,KMRL-27,2,2.38,1
2025-01-05,KMRL-27,3,1.7,1
2025-01-05,KMRL-27,4,1.75,1
2025-01-05,KMRL-27,5,0.89,1
2025-01-05,KMRL-27,6,2.79,1
2025-01-05,KMRL-27,7,1.24,1
2025-01-05,KMRL-28,1,0.76,1
2025-01-05,KMRL-28,2,1.61,1
2025-01-05,KMRL-28,3,1.34,1
2025-01-05,KMRL-28,4,2.66,1
2025-01-05,KMRL-28,5,0.81,1
2025-01-05,KMRL-28,6,1.62,1
2025-01-05,KMRL-28,7,2.9,1
2025-01-05,KMRL-28,8,2.26,1
2025-01-05,KMRL-28,9,0.92,1
2025-01-05,KMRL-29,1,1.32,1
2025-01-05,KMRL-29,2,2.57,1
2025-01-05,KMRL-29,3,1.04,1
2025-01-05,KMRL-29,4,0.68,1
2025-01-05,KMRL-29,5,0.49,1
2025-01-05,KMRL-29,6,3.04,1
2025-01-05,KMRL-29,7,0.89,1
2025-01-05,KMRL-29,8,1.38,1
2025-01-05,KMRL-30,1,3.92,1
2025-01-05,KMRL-30,2,3.89,1
2025-01-05,KMRL-30,3,6.99,1
2025-01-05,KMRL-30,4,9.51,1
2025-01-05,KMRL-30,5,6.52,1
2025-01-05,KMRL-30,6,8.66,1
2025-01-05,KMRL-30,7,6.92,1
2025-01-05,KMRL-30,8,1.39,1
2025-01-05,KMRL-30,9,2.07,1
2025-01-06,KMRL-1,1,0.95,0
2025-01-06,KMRL-1,2,0.34,0
2025-01-06,KMRL-1,3,2.97,0
2025-01-06,KMRL-1,4,0.82,0
2025-01-06,KMRL-1,5,1.38,0
2025-01-06,KMRL-1,6,0.11,0
2025-01-06,KMRL-1,7,1.58,0
2025-01-06,KMRL-2,1,2.05,0
2025-01-06,KMRL-2,2,0.53,0
2025-01-06,KMRL-2,3,0.75,0
2025-01-06,KMRL-2,4,1.16,0
2025-01-06,KMRL-2,5,0.15,0
2025-01-06,KMRL-2,6,0.56,0
2025-01-06,KMRL-2,7,0.41,0
2025-01-06,KMRL-2,8,0.13,0
2025-01-06,KMRL-3,1,0.37,0
2025-01-06,KMRL-3,2,0.06,0
2025-01-06,KMRL-3,3,0.02,0
2025-01-06,KMRL-3,4,0.12,0
2025-01-06,KMRL-3,5,2.64,0
2025-01-06,KMRL-3,6,0.64,0
2025-01-06,KMRL-3,7,2.7,0
2025-01-06,KMRL-3,8,0.45,0
2025-01-06,KMRL-4,1,0.3,0
2025-01-06,KMRL-4,2,0.56,0
2025-01-06,KMRL-4,3,0.46,0
2025-01-06,KMRL-4,4,0.09,0
2025-01-06,KMRL-4,5,0.82,0
2025-01-06,KMRL-4,6,0.19,0
2025-01-06,KMRL-4,7,0.77,0
2025-01-06,KMRL-4,8,0.84,0
2025-01-06,KMRL-4,9,0.13,0
2025-01-06,KMRL-5,1,0.05,0
2025-01-06,KMRL-5,2,1.21,0
2025-01-06,KMRL-5,3,0.49,0
2025-01-06,KMRL-5,4,0.05,0
2025-01-06,KMRL-5,5,4.22,0
2025-01-06,KMRL-5,6,0.05,0
2025-01-06,KMRL-5,7,0.95,0
2025-01-06,KMRL-5,8,3.29,0
2025-01-06,KMRL-6,1,0.22,0
2025-01-06,KMRL-6,2,0.12,0
2025-01-06,KMRL-6,3,0.1,0
2025-01-06,KMRL-6,4,0.29,0
2025-01-06,KMRL-6,5,0.09,0
2025-01-06,KMRL-6,6,0.94,0
2025-01-06,KMRL-6,7,0.05,0
2025-01-06,KMRL-6,8,0.57,0
2025-01-06,KMRL-6,9,4.57,0
2025-01-06,KMRL-7,1,3.36,0
2025-01-06,KMRL-7,2,1.91,0
2025-01-06,KMRL-7,3,0.73,0
2025-01-06,KMRL-7,4,1.96,0
2025-01-06,KMRL-7,5,1.5,0
2025-01-06,KMRL-7,6,1.11,0
2025-01-06,KMRL-7,7,0.28,0
2025-01-06,KMRL-7,8,4.35,0
2025-01-06,KMRL-8,1,0.48,0
2025-01-06,KMRL-8,2,0.17,0
2025-01-06,KMRL-8,3,0.37,0
2025-01-06,KMRL-8,4,0.43,0
2025-01-06,KMRL-8,5,1.41,0
2025-01-06,KMRL-8,6,1.06,0
2025-01-06,KMRL-8,7,1.17,0
2025-01-06,KMRL-8,8,0.01,0
2025-01-06,KMRL-8,9,0.43,0
2025-01-06,KMRL-9,1,1.31,0
2025-01-06,KMRL-9,2,0.04,0
2025-01-06,KMRL-9,3,0.6,0
2025-01-06,KMRL-9,4,2.86,0
2025-01-06,KMRL-9,5,0.29,0
2025-01-06,KMRL-9,6,1.53,0
