date,station,hour,passenger_count,is_weekend,is_am_peak,is_pm_peak
2025-01-08,Palarivattom,8,215,0,1,0
2025-01-08,Palarivattom,9,203,0,1,0
2025-01-08,Palarivattom,10,213,0,1,0
2025-01-08,Palarivattom,11,77,0,0,0
2025-01-08,Palarivattom,12,74,0,0,0
2025-01-08,Palarivattom,13,92,0,0,0
2025-01-08,Palarivattom,14,77,0,0,0
2025-01-08,Palarivattom,15,84,0,0,0
2025-01-08,Palarivattom,16,75,0,0,0
2025-01-08,Palarivattom,17,217,0,0,1
2025-01-08,Palarivattom,18,207,0,0,1
2025-01-08,Palarivattom,19,181,0,0,1
2025-01-08,Palarivattom,20,208,0,0,1
2025-01-08,Palarivattom,21,77,0,0,0
2025-01-08,Palarivattom,22,85,0,0,0
2025-01-08,JLN Stadium,6,103,0,0,0
2025-01-08,JLN Stadium,7,72,0,0,0
2025-01-08,JLN Stadium,8,210,0,1,0
2025-01-08,JLN Stadium,9,201,0,1,0
2025-01-08,JLN Stadium,10,166,0,1,0
2025-01-08,JLN Stadium,11,79,0,0,0
2025-01-08,JLN Stadium,12,84,0,0,0
2025-01-08,JLN Stadium,13,93,0,0,0
2025-01-08,JLN Stadium,14,74,0,0,0
2025-01-08,JLN Stadium,15,86,0,0,0
2025-01-08,JLN Stadium,16,81,0,0,0
2025-01-08,JLN Stadium,17,200,0,0,1
2025-01-08,JLN Stadium,18,202,0,0,1
2025-01-08,JLN Stadium,19,217,0,0,1
2025-01-08,JLN Stadium,20,227,0,0,1
2025-01-08,JLN Stadium,21,77,0,0,0
2025-01-08,JLN Stadium,22,83,0,0,0
2025-01-08,Kaloor Town Hall,6,84,0,0,0
2025-01-08,Kaloor Town Hall,7,65,0,0,0
2025-01-08,Kaloor Town Hall,8,189,0,1,0
2025-01-08,Kaloor Town Hall,9,227,0,1,0
2025-01-08,Kaloor Town Hall,10,176,0,1,0
2025-01-08,Kaloor Town Hall,11,99,0,0,0
2025-01-08,Kaloor Town Hall,12,85,0,0,0
2025-01-08,Kaloor Town Hall,13,85,0,0,0
2025-01-08,Kaloor Town Hall,14,87,0,0,0
2025-01-08,Kaloor Town Hall,15,79,0,0,0
2025-01-08,Kaloor Town Hall,16,89,0,0,0
2025-01-08,Kaloor Town Hall,17,202,0,0,1
2025-01-08,Kaloor Town Hall,18,207,0,0,1
2025-01-08,Kaloor Town Hall,19,208,0,0,1
2025-01-08,Kaloor Town Hall,20,191,0,0,1
2025-01-08,Kaloor Town Hall,21,90,0,0,0
2025-01-08,Kaloor Town Hall,22,78,0,0,0
2025-01-08,MG Road,6,180,0,0,0
2025-01-08,MG Road,7,225,0,0,0
2025-01-08,MG Road,8,516,0,1,0
2025-01-08,MG Road,9,507,0,1,0
2025-01-08,MG Road,10,545,0,1,0
2025-01-08,MG Road,11,182,0,0,0
2025-01-08,MG Road,12,171,0,0,0
2025-01-08,MG Road,13,180,0,0,0
2025-01-08,MG Road,14,207,0,0,0
2025-01-08,MG Road,15,211,0,0,0
2025-01-08,MG Road,16,197,0,0,0
2025-01-08,MG Road,17,522,0,0,1
2025-01-08,MG Road,18,489,0,0,1
2025-01-08,MG Road,19,524,0,0,1
2025-01-08,MG Road,20,483,0,0,1
2025-01-08,MG Road,21,215,0,0,0
2025-01-08,MG Road,22,214,0,0,0
2025-01-08,Maharaja's College,6,87,0,0,0
2025-01-08,Maharaja's College,7,90,0,0,0
2025-01-08,Maharaja's College,8,213,0,1,0
2025-01-08,Maharaja's College,9,193,0,1,0
2025-01-08,Maharaja's College,10,226,0,1,0
2025-01-08,Maharaja's College,11,80,0,0,0
2025-01-08,Maharaja's College,12,85,0,0,0
2025-01-08,Maharaja's College,13,85,0,0,0
2025-01-08,Maharaja's College,14,62,0,0,0
2025-01-08,Maharaja's College,15,90,0,0,0
2025-01-08,Maharaja's College,16,66,0,0,0
2025-01-08,Maharaja's College,17,200,0,0,1
2025-01-08,Maharaja's College,18,196,0,0,1
2025-01-08,Maharaja's College,19,195,0,0,1
2025-01-08,Maharaja's College,20,200,0,0,1
2025-01-08,Maharaja's College,21,76,0,0,0
2025-01-08,Maharaja's College,22,84,0,0,0
2025-01-08,Ernakulam South,6,192,0,0,0
2025-01-08,Ernakulam South,7,211,0,0,0
2025-01-08,Ernakulam South,8,505,0,1,0
2025-01-08,Ernakulam South,9,478,0,1,0
2025-01-08,Ernakulam South,10,496,0,1,0
2025-01-08,Ernakulam South,11,177,0,0,0
2025-01-08,Ernakulam South,12,216,0,0,0
2025-01-08,Ernakulam South,13,219,0,0,0
2025-01-08,Ernakulam South,14,206,0,0,0
2025-01-08,Ernakulam South,15,174,0,0,0
2025-01-08,Ernakulam South,16,191,0,0,0
2025-01-08,Ernakulam South,17,517,0,0,1
2025-01-08,Ernakulam South,18,486,0,0,1
2025-01-08,Ernakulam South,19,494,0,0,1
2025-01-08,Ernakulam South,20,502,0,0,1
2025-01-08,Ernakulam South,21,188,0,0,0
2025-01-08,Ernakulam South,22,195,0,0,0
2025-01-08,Kadavanthra,6,86,0,0,0
2025-01-08,Kadavanthra,7,87,0,0,0
2025-01-08,Kadavanthra,8,191,0,1,0
2025-01-08,Kadavanthra,9,213,0,1,0
2025-01-08,Kadavanthra,10,223,0,1,0
2025-01-08,Kadavanthra,11,61,0,0,0
2025-01-08,Kadavanthra,12,77,0,0,0
2025-01-08,Kadavanthra,13,83,0,0,0
2025-01-08,Kadavanthra,14,81,0,0,0
2025-01-08,Kadavanthra,15,105,0,0,0
2025-01-08,Kadavanthra,16,78,0,0,0
2025-01-08,Kadavanthra,17,163,0,0,1
2025-01-08,Kadavanthra,18,183,0,0,1
2025-01-08,Kadavanthra,19,202,0,0,1
2025-01-08,Kadavanthra,20,203,0,0,1
2025-01-08,Kadavanthra,21,91,0,0,0
2025-01-08,Kadavanthra,22,100,0,0,0
2025-01-08,Elamkulam,6,82,0,0,0
2025-01-08,Elamkulam,7,83,0,0,0
2025-01-08,Elamkulam,8,203,0,1,0
2025-01-08,Elamkulam,9,202,0,1,0
2025-01-08,Elamkulam,10,209,0,1,0
2025-01-08,Elamkulam,11,69,0,0,0
2025-01-08,Elamkulam,12,73,0,0,0
2025-01-08,Elamkulam,13,67,0,0,0
2025-01-08,Elamkulam,14,80,0,0,0
2025-01-08,Elamkulam,15,72,0,0,0
2025-01-08,Elamkulam,16,79,0,0,0
2025-01-08,Elamkulam,17,185,0,0,1
2025-01-08,Elamkulam,18,212,0,0,1
2025-01-08,Elamkulam,19,169,0,0,1
2025-01-08,Elamkulam,20,184,0,0,1
2025-01-08,Elamkulam,21,88,0,0,0
2025-01-08,Elamkulam,22,88,0,0,0
2025-01-08,Vyttila,6,87,0,0,0
2025-01-08,Vyttila,7,87,0,0,0
2025-01-08,Vyttila,8,207,0,1,0
2025-01-08,Vyttila,9,188,0,1,0
2025-01-08,Vyttila,10,200,0,1,0
2025-01-08,Vyttila,11,86,0,0,0
2025-01-08,Vyttila,12,75,0,0,0
2025-01-08,Vyttila,13,88,0,0,0
2025-01-08,Vyttila,14,86,0,0,0
2025-01-08,Vyttila,15,59,0,0,0
2025-01-08,Vyttila,16,82,0,0,0
2025-01-08,Vyttila,17,190,0,0,1
2025-01-08,Vyttila,18,198,0,0,1
2025-01-08,Vyttila,19,198,0,0,1
2025-01-08,Vyttila,20,218,0,0,1
2025-01-08,Vyttila,21,65,0,0,0
2025-01-08,Vyttila,22,79,0,0,0
2025-01-08,Thaikoodam,6,83,0,0,0
2025-01-08,Thaikoodam,7,65,0,0,0
2025-01-08,Thaikoodam,8,196,0,1,0
2025-01-08,Thaikoodam,9,185,0,1,0
2025-01-08,Thaikoodam,10,207,0,1,0
2025-01-08,Thaikoodam,11,94,0,0,0
2025-01-08,Thaikoodam,12,84,0,0,0
2025-01-08,Thaikoodam,13,77,0,0,0
2025-01-08,Thaikoodam,14,93,0,0,0
2025-01-08,Thaikoodam,15,67,0,0,0
2025-01-08,Thaikoodam,16,77,0,0,0
2025-01-08,Thaikoodam,17,191,0,0,1
2025-01-08,Thaikoodam,18,214,0,0,1
2025-01-08,Thaikoodam,19,224,0,0,1
2025-01-08,Thaikoodam,20,200,0,0,1
2025-01-08,Thaikoodam,21,89,0,0,0
2025-01-08,Thaikoodam,22,92,0,0,0
2025-01-08,Petta,6,71,0,0,0
2025-01-08,Petta,7,86,0,0,0
2025-01-08,Petta,8,183,0,1,0
2025-01-08,Petta,9,205,0,1,0
2025-01-08,Petta,10,217,0,1,0
2025-01-08,Petta,11,75,0,0,0
2025-01-08,Petta,12,70,0,0,0
2025-01-08,Petta,13,69,0,0,0
2025-01-08,Petta,14,81,0,0,0
2025-01-08,Petta,15,64,0,0,0
2025-01-08,Petta,16,76,0,0,0
2025-01-08,Petta,17,196,0,0,1
2025-01-08,Petta,18,210,0,0,1
2025-01-08,Petta,19,204,0,0,1
2025-01-08,Petta,20,211,0,0,1
2025-01-08,Petta,21,74,0,0,0
2025-01-08,Petta,22,75,0,0,0
2025-01-08,Vadakkekotta,6,72,0,0,0
2025-01-08,Vadakkekotta,7,76,0,0,0
2025-01-08,Vadakkekotta,8,201,0,1,0
2025-01-08,Vadakkekotta,9,188,0,1,0
2025-01-08,Vadakkekotta,10,194,0,1,0
2025-01-08,Vadakkekotta,11,82,0,0,0
2025-01-08,Vadakkekotta,12,65,0,0,0
2025-01-08,Vadakkekotta,13,71,0,0,0
2025-01-08,Vadakkekotta,14,80,0,0,0
2025-01-08,Vadakkekotta,15,76,0,0,0
2025-01-08,Vadakkekotta,16,90,0,0,0
2025-01-08,Vadakkekotta,17,213,0,0,1
2025-01-08,Vadakkekotta,18,180,0,0,1
2025-01-08,Vadakkekotta,19,211,0,0,1
2025-01-08,Vadakkekotta,20,187,0,0,1
2025-01-08,Vadakkekotta,21,77,0,0,0
2025-01-08,Vadakkekotta,22,103,0,0,0
2025-01-08,SN Junction,6,73,0,0,0
2025-01-08,SN Junction,7,82,0,0,0
2025-01-08,SN Junction,8,194,0,1,0
2025-01-08,SN Junction,9,214,0,1,0
2025-01-08,SN Junction,10,224,0,1,0
2025-01-08,SN Junction,11,74,0,0,0
2025-01-08,SN Junction,12,80,0,0,0
2025-01-08,SN Junction,13,77,0,0,0
2025-01-08,SN Junction,14,87,0,0,0
2025-01-08,SN Junction,15,83,0,0,0
2025-01-08,SN Junction,16,86,0,0,0
2025-01-08,SN Junction,17,185,0,0,1
2025-01-08,SN Junction,18,198,0,0,1
2025-01-08,SN Junction,19,211,0,0,1
2025-01-08,SN Junction,20,214,0,0,1
2025-01-08,SN Junction,21,78,0,0,0
2025-01-08,SN Junction,22,74,0,0,0
2025-01-08,Tripunithura Terminal,6,72,0,0,0
2025-01-08,Tripunithura Terminal,7,75,0,0,0
2025-01-08,Tripunithura Terminal,8,183,0,1,0
2025-01-08,Tripunithura Terminal,9,182,0,1,0
2025-01-08,Tripunithura Terminal,10,208,0,1,0
2025-01-08,Tripunithura Terminal,11,91,0,0,0
2025-01-08,Tripunithura Terminal,12,67,0,0,0
2025-01-08,Tripunithura Terminal,13,96,0,0,0
2025-01-08,Tripunithura Terminal,14,100,0,0,0
2025-01-08,Tripunithura Terminal,15,73,0,0,0
2025-01-08,Tripunithura Terminal,16,77,0,0,0
2025-01-08,Tripunithura Terminal,17,189,0,0,1
2025-01-08,Tripunithura Terminal,18,179,0,0,1
2025-01-08,Tripunithura Terminal,19,229,0,0,1
2025-01-08,Tripunithura Terminal,20,211,0,0,1
2025-01-08,Tripunithura Terminal,21,91,0,0,0
2025-01-08,Tripunithura Terminal,22,68,0,0,0
2025-01-15,Aluva,6,207,0,0,0
2025-01-15,Aluva,7,193,0,0,0
2025-01-15,Aluva,8,502,0,1,0
2025-01-15,Aluva,9,477,0,1,0
2025-01-15,Aluva,10,499,0,1,0
2025-01-15,Aluva,11,211,0,0,0
2025-01-15,Aluva,12,178,0,0,0
2025-01-15,Aluva,13,180,0,0,0
2025-01-15,Aluva,14,194,0,0,0
2025-01-15,Aluva,15,204,0,0,0
2025-01-15,Aluva,16,197,0,0,0
2025-01-15,Aluva,17,481,0,0,1
2025-01-15,Aluva,18,525,0,0,1
2025-01-15,Aluva,19,524,0,0,1
2025-01-15,Aluva,20,468,0,0,1
2025-01-15,Aluva,21,194,0,0,0
2025-01-15,Aluva,22,180,0,0,0
2025-01-15,Pulinchodu,6,78,0,0,0
2025-01-15,Pulinchodu,7,84,0,0,0
2025-01-15,Pulinchodu,8,212,0,1,0
2025-01-15,Pulinchodu,9,183,0,1,0
2025-01-15,Pulinchodu,10,189,0,1,0
2025-01-15,Pulinchodu,11,86,0,0,0
2025-01-15,Pulinchodu,12,73,0,0,0
2025-01-15,Pulinchodu,13,82,0,0,0
2025-01-15,Pulinchodu,14,79,0,0,0
2025-01-15,Pulinchodu,15,76,0,0,0
2025-01-15,Pulinchodu,16,66,0,0,0
2025-01-15,Pulinchodu,17,221,0,0,1
2025-01-15,Pulinchodu,18,205,0,0,1
2025-01-15,Pulinchodu,19,222,0,0,1
2025-01-15,Pulinchodu,20,223,0,0,1
2025-01-15,Pulinchodu,21,70,0,0,0
2025-01-15,Pulinchodu,22,88,0,0,0
2025-01-15,Companypady,6,73,0,0,0
2025-01-15,Companypady,7,58,0,0,0
2025-01-15,Companypady,8,207,0,1,0
2025-01-15,Companypady,9,181,0,1,0
2025-01-15,Companypady,10,191,0,1,0
2025-01-15,Companypady,11,89,0,0,0
2025-01-15,Companypady,12,83,0,0,0
2025-01-15,Companypady,13,76,0,0,0
2025-01-15,Companypady,14,81,0,0,0
2025-01-15,Companypady,15,72,0,0,0
2025-01-15,Companypady,16,93,0,0,0
2025-01-15,Companypady,17,216,0,0,1
2025-01-15,Companypady,18,189,0,0,1
2025-01-15,Companypady,19,215,0,0,1
2025-01-15,Companypady,20,207,0,0,1
2025-01-15,Companypady,21,83,0,0,0
2025-01-15,Companypady,22,73,0,0,0
2025-01-15,Ambattukavu,6,85,0,0,0
2025-01-15,Ambattukavu,7,89,0,0,0
2025-01-15,Ambattukavu,8,195,0,1,0
2025-01-15,Ambattukavu,9,187,0,1,0
2025-01-15,Ambattukavu,10,180,0,1,0
2025-01-15,Ambattukavu,11,78,0,0,0
2025-01-15,Ambattukavu,12,72,0,0,0
2025-01-15,Ambattukavu,13,76,0,0,0
2025-01-15,Ambattukavu,14,65,0,0,0
2025-01-15,Ambattukavu,15,82,0,0,0
2025-01-15,Ambattukavu,16,87,0,0,0
2025-01-15,Ambattukavu,17,190,0,0,1
2025-01-15,Ambattukavu,18,220,0,0,1
2025-01-15,Ambattukavu,19,190,0,0,1
2025-01-15,Ambattukavu,20,203,0,0,1
2025-01-15,Ambattukavu,21,92,0,0,0
2025-01-15,Ambattukavu,22,96,0,0,0
2025-01-15,Muttom,6,80,0,0,0
2025-01-15,Muttom,7,83,0,0,0
2025-01-15,Muttom,8,177,0,1,0
2025-01-15,Muttom,9,205,0,1,0
2025-01-15,Muttom,10,203,0,1,0
2025-01-15,Muttom,11,66,0,0,0
2025-01-15,Muttom,12,69,0,0,0
2025-01-15,Muttom,13,76,0,0,0
2025-01-15,Muttom,14,79,0,0,0
2025-01-15,Muttom,15,79,0,0,0
2025-01-15,Muttom,16,67,0,0,0
2025-01-15,Muttom,17,189,0,0,1
2025-01-15,Muttom,18,186,0,0,1
2025-01-15,Muttom,19,200,0,0,1
2025-01-15,Muttom,20,211,0,0,1
2025-01-15,Muttom,21,92,0,0,0
2025-01-15,Muttom,22,84,0,0,0
2025-01-15,Kalamassery,6,197,0,0,0
2025-01-15,Kalamassery,7,225,0,0,0
2025-01-15,Kalamassery,8,479,0,1,0
2025-01-15,Kalamassery,9,510,0,1,0
2025-01-15,Kalamassery,10,503,0,1,0
2025-01-15,Kalamassery,11,207,0,0,0
2025-01-15,Kalamassery,12,204,0,0,0
2025-01-15,Kalamassery,13,191,0,0,0
2025-01-15,Kalamassery,14,194,0,0,0
2025-01-15,Kalamassery,15,202,0,0,0
2025-01-15,Kalamassery,16,211,0,0,0
2025-01-15,Kalamassery,17,504,0,0,1
2025-01-15,Kalamassery,18,504,0,0,1
2025-01-15,Kalamassery,19,494,0,0,1
2025-01-15,Kalamassery,20,478,0,0,1
2025-01-15,Kalamassery,21,199,0,0,0
2025-01-15,Kalamassery,22,192,0,0,0
2025-01-15,CUSAT,6,90,0,0,0
2025-01-15,CUSAT,7,82,0,0,0
2025-01-15,CUSAT,8,212,0,1,0
2025-01-15,CUSAT,9,214,0,1,0
2025-01-15,CUSAT,10,183,0,1,0
2025-01-15,CUSAT,11,76,0,0,0
2025-01-15,CUSAT,12,77,0,0,0
2025-01-15,CUSAT,13,75,0,0,0
2025-01-15,CUSAT,14,79,0,0,0
2025-01-15,CUSAT,15,84,0,0,0
2025-01-15,CUSAT,16,90,0,0,0
2025-01-15,CUSAT,17,218,0,0,1
2025-01-15,CUSAT,18,215,0,0,1
2025-01-15,CUSAT,19,217,0,0,1
2025-01-15,CUSAT,20,194,0,0,1
2025-01-15,CUSAT,21,75,0,0,0
2025-01-15,CUSAT,22,78,0,0,0
2025-01-15,Pathadipalam,6,74,0,0,0
2025-01-15,Pathadipalam,7,71,0,0,0
2025-01-15,Pathadipalam,8,179,0,1,0
2025-01-15,Pathadipalam,9,216,0,1,0
2025-01-15,Pathadipalam,10,192,0,1,0
2025-01-15,Pathadipalam,11,66,0,0,0
2025-01-15,Pathadipalam,12,88,0,0,0
2025-01-15,Pathadipalam,13,81,0,0,0
2025-01-15,Pathadipalam,14,81,0,0,0
2025-01-15,Pathadipalam,15,77,0,0,0
2025-01-15,Pathadipalam,16,72,0,0,0
2025-01-15,Pathadipalam,17,197,0,0,1
2025-01-15,Pathadipalam,18,189,0,0,1
2025-01-15,Pathadipalam,19,205,0,0,1
2025-01-15,Pathadipalam,20,211,0,0,1
2025-01-15,Pathadipalam,21,70,0,0,0
2025-01-15,Pathadipalam,22,82,0,0,0
2025-01-15,Edappally,6,240,0,0,0
2025-01-15,Edappally,7,186,0,0,0
2025-01-15,Edappally,8,501,0,1,0
2025-01-15,Edappally,9,495,0,1,0
2025-01-15,Edappally,10,518,0,1,0
2025-01-15,Edappally,11,200,0,0,0
2025-01-15,Edappally,12,210,0,0,0
2025-01-15,Edappally,13,200,0,0,0
2025-01-15,Edappally,14,197,0,0,0
2025-01-15,Edappally,15,200,0,0,0
2025-01-15,Edappally,16,186,0,0,0
2025-01-15,Edappally,17,528,0,0,1
2025-01-15,Edappally,18,499,0,0,1
2025-01-15,Edappally,19,551,0,0,1
2025-01-15,Edappally,20,510,0,0,1
2025-01-15,Edappally,21,252,0,0,0
2025-01-15,Edappally,22,202,0,0,0
2025-01-15,Changampuzha Park,6,99,0,0,0
2025-01-15,Changampuzha Park,7,92,0,0,0
2025-01-15,Changampuzha Park,8,210,0,1,0
2025-01-15,Changampuzha Park,9,218,0,1,0
2025-01-15,Changampuzha Park,10,201,0,1,0
2025-01-15,Changampuzha Park,11,82,0,0,0
2025-01-15,Changampuzha Park,12,75,0,0,0
2025-01-15,Changampuzha Park,13,96,0,0,0
2025-01-15,Changampuzha Park,14,86,0,0,0
2025-01-15,Changampuzha Park,15,91,0,0,0
2025-01-15,Changampuzha Park,16,93,0,0,0
2025-01-15,Changampuzha Park,17,185,0,0,1
2025-01-15,Changampuzha Park,18,177,0,0,1
2025-01-15,Changampuzha Park,19,209,0,0,1
2025-01-15,Changampuzha Park,20,197,0,0,1
2025-01-15,Changampuzha Park,21,73,0,0,0
2025-01-15,Changampuzha Park,22,79,0,0,0
2025-01-15,Palarivattom,6,74,0,0,0
2025-01-15,Palarivattom,7,82,0,0,0
2025-01-15,Palarivattom,8,186,0,1,0
2025-01-15,Palarivattom,9,187,0,1,0
2025-01-15,Palarivattom,10,229,0,1,0
2025-01-15,Palarivattom,11,92,0,0,0
2025-01-15,Palarivattom,12,97,0,0,0
2025-01-15,Palarivattom,13,72,0,0,0
2025-01-15,Palarivattom,14,95,0,0,0
2025-01-15,Palarivattom,15,74,0,0,0
2025-01-15,Palarivattom,16,73,0,0,0
2025-01-15,Palarivattom,17,228,0,0,1
2025-01-15,Palarivattom,18,191,0,0,1
2025-01-15,Palarivattom,19,199,0,0,1
2025-01-15,Palarivattom,20,197,0,0,1
2025-01-15,Palarivattom,21,91,0,0,0
2025-01-15,Palarivattom,22,86,0,0,0
2025-01-15,JLN Stadium,6,79,0,0,0
2025-01-15,JLN Stadium,7,79,0,0,0
2025-01-15,JLN Stadium,8,217,0,1,0
2025-01-15,JLN Stadium,9,209,0,1,0
2025-01-15,JLN Stadium,10,181,0,1,0
2025-01-15,JLN Stadium,11,90,0,0,0
2025-01-15,JLN Stadium,12,87,0,0,0
2025-01-15,JLN Stadium,13,88,0,0,0
2025-01-15,JLN Stadium,14,70,0,0,0
2025-01-15,JLN Stadium,15,65,0,0,0
2025-01-15,JLN Stadium,16,61,0,0,0
2025-01-15,JLN Stadium,17,179,0,0,1
2025-01-15,JLN Stadium,18,194,0,0,1
2025-01-15,JLN Stadium,19,168,0,0,1
2025-01-15,JLN Stadium,20,212,0,0,1
2025-01-15,JLN Stadium,21,84,0,0,0
2025-01-15,JLN Stadium,22,85,0,0,0
2025-01-15,Kaloor Town Hall,6,83,0,0,0
2025-01-15,Kaloor Town Hall,7,79,0,0,0
2025-01-15,Kaloor Town Hall,8,178,0,1,0
2025-01-15,Kaloor Town Hall,9,221,0,1,0
2025-01-15,Kaloor Town Hall,10,205,0,1,0
2025-01-15,Kaloor Town Hall,11,80,0,0,0
2025-01-15,Kaloor Town Hall,12,99,0,0,0
2025-01-15,Kaloor Town Hall,13,83,0,0,0
2025-01-15,Kaloor Town Hall,14,84,0,0,0
2025-01-15,Kaloor Town Hall,15,81,0,0,0
2025-01-15,Kaloor Town Hall,16,74,0,0,0
2025-01-15,Kaloor Town Hall,17,228,0,0,1
2025-01-15,Kaloor Town Hall,18,187,0,0,1
2025-01-15,Kaloor Town Hall,19,197,0,0,1
2025-01-15,Kaloor Town Hall,20,218,0,0,1
2025-01-15,Kaloor Town Hall,21,79,0,0,0
2025-01-15,Kaloor Town Hall,22,85,0,0,0
2025-01-15,MG Road,6,186,0,0,0
2025-01-15,MG Road,7,202,0,0,0
2025-01-15,MG Road,8,496,0,1,0
2025-01-15,MG Road,9,472,0,1,0
2025-01-15,MG Road,10,516,0,1,0
2025-01-15,MG Road,11,205,0,0,0
2025-01-15,MG Road,12,198,0,0,0
2025-01-15,MG Road,13,176,0,0,0
2025-01-15,MG Road,14,197,0,0,0
2025-01-15,MG Road,15,210,0,0,0
2025-01-15,MG Road,16,188,0,0,0
2025-01-15,MG Road,17,519,0,0,1
2025-01-15,MG Road,18,469,0,0,1
2025-01-15,MG Road,19,531,0,0,1
2025-01-15,MG Road,20,499,0,0,1
2025-01-15,MG Road,21,199,0,0,0
2025-01-15,MG Road,22,210,0,0,0
2025-01-15,Maharaja's College,6,85,0,0,0
2025-01-15,Maharaja's College,7,91,0,0,0
2025-01-15,Maharaja's College,8,169,0,1,0
2025-01-15,Maharaja's College,9,208,0,1,0
2025-01-15,Maharaja's College,10,210,0,1,0
2025-01-15,Maharaja's College,11,77,0,0,0
2025-01-15,Maharaja's College,12,85,0,0,0
2025-01-15,Maharaja's College,13,87,0,0,0
2025-01-15,Maharaja's College,14,93,0,0,0
2025-01-15,Maharaja's College,15,95,0,0,0
2025-01-15,Maharaja's College,16,84,0,0,0
2025-01-15,Maharaja's College,17,183,0,0,1
2025-01-15,Maharaja's College,18,210,0,0,1
2025-01-15,Maharaja's College,19,198,0,0,1
2025-01-15,Maharaja's College,20,166,0,0,1
2025-01-15,Maharaja's College,21,92,0,0,0
2025-01-15,Maharaja's College,22,71,0,0,0
2025-01-15,Ernakulam South,6,205,0,0,0
2025-01-15,Ernakulam South,7,207,0,0,0
2025-01-15,Ernakulam South,8,507,0,1,0
2025-01-15,Ernakulam South,9,482,0,1,0
2025-01-15,Ernakulam South,10,503,0,1,0
2025-01-15,Ernakulam South,11,225,0,0,0
2025-01-15,Ernakulam South,12,163,0,0,0
2025-01-15,Ernakulam South,13,197,0,0,0
2025-01-15,Ernakulam South,14,192,0,0,0
2025-01-15,Ernakulam South,15,202,0,0,0
2025-01-15,Ernakulam South,16,175,0,0,0
2025-01-15,Ernakulam South,17,510,0,0,1
2025-01-15,Ernakulam South,18,477,0,0,1
2025-01-15,Ernakulam South,19,501,0,0,1
2025-01-15,Ernakulam South,20,520,0,0,1
2025-01-15,Ernakulam South,21,201,0,0,0
2025-01-15,Ernakulam South,22,187,0,0,0
2025-01-15,Kadavanthra,6,97,0,0,0
2025-01-15,Kadavanthra,7,71,0,0,0
2025-01-15,Kadavanthra,8,189,0,1,0
2025-01-15,Kadavanthra,9,205,0,1,0
2025-01-15,Kadavanthra,10,168,0,1,0
2025-01-15,Kadavanthra,11,78,0,0,0
2025-01-15,Kadavanthra,12,77,0,0,0
2025-01-15,Kadavanthra,13,75,0,0,0
2025-01-15,Kadavanthra,14,76,0,0,0
2025-01-15,Kadavanthra,15,78,0,0,0
2025-01-15,Kadavanthra,16,69,0,0,0
2025-01-15,Kadavanthra,17,171,0,0,1
2025-01-15,Kadavanthra,18,193,0,0,1
2025-01-15,Kadavanthra,19,195,0,0,1
2025-01-15,Kadavanthra,20,206,0,0,1
2025-01-15,Kadavanthra,21,75,0,0,0
2025-01-15,Kadavanthra,22,91,0,0,0
2025-01-15,Elamkulam,6,106,0,0,0
2025-01-15,Elamkulam,7,73,0,0,0
2025-01-15,Elamkulam,8,209,0,1,0
2025-01-15,Elamkulam,9,201,0,1,0
2025-01-15,Elamkulam,10,203,0,1,0
2025-01-15,Elamkulam,11,70,0,0,0
2025-01-15,Elamkulam,12,74,0,0,0
2025-01-15,Elamkulam,13,79,0,0,0
2025-01-15,Elamkulam,14,75,0,0,0
2025-01-15,Elamkulam,15,64,0,0,0
2025-01-15,Elamkulam,16,76,0,0,0
2025-01-15,Elamkulam,17,191,0,0,1
2025-01-15,Elamkulam,18,178,0,0,1
2025-01-15,Elamkulam,19,217,0,0,1
2025-01-15,Elamkulam,20,197,0,0,1
2025-01-15,Elamkulam,21,72,0,0,0
2025-01-15,Elamkulam,22,81,0,0,0
2025-01-15,Vyttila,6,63,0,0,0
2025-01-15,Vyttila,7,73,0,0,0
2025-01-15,Vyttila,8,199,0,1,0
2025-01-15,Vyttila,9,200,0,1,0
2025-01-15,Vyttila,10,199,0,1,0
2025-01-15,Vyttila,11,92,0,0,0
2025-01-15,Vyttila,12,84,0,0,0
2025-01-15,Vyttila,13,65,0,0,0
2025-01-15,Vyttila,14,73,0,0,0
2025-01-15,Vyttila,15,73,0,0,0
2025-01-15,Vyttila,16,90,0,0,0
2025-01-15,Vyttila,17,215,0,0,1
2025-01-15,Vyttila,18,212,0,0,1
2025-01-15,Vyttila,19,204,0,0,1
2025-01-15,Vyttila,20,209,0,0,1
2025-01-15,Vyttila,21,96,0,0,0
2025-01-15,Vyttila,22,91,0,0,0
2025-01-15,Thaikoodam,6,66,0,0,0
2025-01-15,Thaikoodam,7,85,0,0,0
2025-01-15,Thaikoodam,8,194,0,1,0
2025-01-15,Thaikoodam,9,198,0,1,0
2025-01-15,Thaikoodam,10,184,0,1,0
2025-01-15,Thaikoodam,11,63,0,0,0
2025-01-15,Thaikoodam,12,90,0,0,0
2025-01-15,Thaikoodam,13,73,0,0,0
2025-01-15,Thaikoodam,14,67,0,0,0
2025-01-15,Thaikoodam,15,72,0,0,0
2025-01-15,Thaikoodam,16,83,0,0,0
2025-01-15,Thaikoodam,17,225,0,0,1
2025-01-15,Thaikoodam,18,213,0,0,1
2025-01-15,Thaikoodam,19,206,0,0,1
2025-01-15,Thaikoodam,20,206,0,0,1
